stud_id,w4pgrm,w4priv,w4urban3,w4nright,w4all3p,w4all3ps,w4cfree,w4cf3p,w4cf3ps,w4math,w4m3p,w4m3ps,w3w4plus,w3w4minus,w4link,w4illp,w1s502,w4s1081,w4s1082,w4s1083,w4s1084,w4s1085,w4s1086,w4s1134,w4s1135,w4s1136,w4s1144,w4s1145,w4s1146,w4s1151,w4s1152,w4s1153,w4s1154,w4s1155,w4s1156,w4s120,w4s121,w4s122,w4s123,w4s124,w4s125,w4s126,w4s127,w4s1281,w4s1282,w4s1283,w4s1284,w4s1285,w4s1286,w4s1291,w4s1292,w4s1293,w4s1294,w4s1295,w4s1301,w4s1302,w4s1303,w4s1304,w4s1305,w4s1306,w4s409,w4s410,w4s411,w4s415,w4s416,w4s417,w4s418,cp,w4td01,w4td02,w4td03,w4td04,w4td05,w4td06,w4td07,w4td08,w4p101,w4p102,w4p103,w4p234,w4p235,w4p229,w4p413,w4p414,w4p415,w4faedu,w4fahlth,w4moedu,w4mohlth,cp09v08_u,cp09v08_ud,cp09v23,cp13v32v33_u,cp13v32v33_ud,cp13v62,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v78,cp19v78_x,cp19v78_k_x,cp19v66,collage,department,salary1,salary2,edu,libart,social,sci,enger,farm,med_sw,serv,els,stem,sex
9071,1,0,0,13,1983,10320,9,5521,5564,9,2592,8660,2,4,4,9276,1,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,2,1,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,3,3,2,4,7,5,3,0,4,1,5,5,4,2,3,3,1,3,5,2,6,3,2,4,7,4,4,0,5,6.0,3.0,,6.0,3.0,,,,,6.0,3.0,,, ,10.0,6.0,3.0,10.0,10.0,0,0,1,0,0,0,0,0,0,0,1
9080,1,0,1,36,9532,4483,15,8469,999,24,10334,5447,1,2,11,7342,1,2,2,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,0,0,2,2,2,2,6,6,5,3,3,5,4,0,3,5,4,2,4,2,3,2,1,3,3,3,12,6,6,3,12,7,1,6,3,8.0,5.0,,8.0,5.0,,,,,8.0,5.0,6.0,6.0, ,7.0,8.0,5.0,6.0,7.0,0,0,0,0,1,0,0,0,0,1,1
9092,2,0,2,24,5428,7832,9,3507,9494,18,7271,4565,4,6,6,9703,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,5,2,1,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,0,2,3,3,2,2,0,2,3,0,2,1,2,1,2,4,3,3,3,3,3,7,11,4,3,6,9,2,5,4,5,6.0,3.0,,6.0,3.0,,,,,,,,, ,,6.0,3.0,,,0,0,1,0,0,0,0,0,0,0,0
9095,1,0,0,33,8578,1863,14,9445,906,17,7495,3303,2,3,10,7693,1,2,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,0,2,0,0,0,2,2,0,2,2,2,2,2,5,5,6,2,7,6,3,0,2,1,2,3,2,2,2,3,1,3,3,3,3,6,6,3,3,7,5,6,5,8.0,5.0,,,,,,,,,,,, ,,8.0,8.0,,,0,0,0,0,0,0,0,1,0,0,1
9097,3,0,1,19,4405,7185,8,4052,7688,11,4670,6247,2,2,9,7514,0,0,0,0,2,0,2,2,2,0,2,0,2,0,2,2,2,2,2,1,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,3,3,5,2,6,2,4,0,2,4,5,3,6,4,3,3,1,3,3,2,3,1,5,5,12,7,5,6,3,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,0
9102,2,1,0,28,6362,4153,11,5684,5422,15,5647,4643,2,2,12,7484,1,2,0,0,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,1,2,2,2,3,2,2,2,2,2,0,2,0,2,2,2,0,0,2,0,2,2,0,0,2,2,0,6,9,7,0,3,0,2,1,3,3,6,2,3,3,1,3,3,3,3,3,6,6,3,7,1,6,3,6.0,2.0,,6.0,2.0,,,,,6.0,2.0,,4.0, ,10.0,6.0,2.0,4.0,10.0,0,1,0,0,0,0,0,0,0,0,1
9106,1,0,0,40,10772,1186,19,12131,6197,25,11579,4927,3,0,15,1038,1,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,1,1,2,2,0,0,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,6,0,7,5,4,0,2,2,3,3,6,3,3,3,3,3,6,0,12,3,3,6,12,2,5,6,5,4.0,4.0,5.0,3.0,4.0,,,,,,,,, ,,3.0,4.0,5.0,,0,0,0,1,0,0,0,0,0,1,1
9107,1,0,1,52,13100,12738,23,12504,12349,31,12412,12252,14,15,18,12250,0,0,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,6,6,6,3,2,0,3,0,2,3,3,1,5,5,1,2,1,3,3,2,12,4,4,2,4,2,3,1,3,8.0,7.0,,8.0,7.0,5.0,,,,,,,, ,,8.0,7.0,5.0,,0,0,0,0,0,0,1,0,0,0,0
9124,2,1,1,20,4423,7548,8,3526,7166,10,3899,8182,4,5,8,8047,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,3,2,2,1,2,2,2,2,2,0,0,0,0,2,2,0,0,0,2,2,2,2,2,0,2,2,5,3,2,6,6,3,0,2,1,3,3,4,2,3,3,1,3,5,0,12,4,2,4,7,4,4,1,3,1.0,4.0,,1.0,4.0,,,,,1.0,4.0,11.0,11.0, ,20.0,1.0,4.0,11.0,20.0,0,0,0,1,0,0,0,0,0,1,0
9125,1,0,1,37,9723,3155,16,8264,1178,23,11133,5983,3,1,11,2662,1,0,0,2,0,2,2,2,2,0,0,0,2,2,2,2,2,0,2,3,2,1,2,3,3,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,0,2,2,2,6,5,6,3,6,7,4,0,2,1,4,3,3,3,3,2,1,3,3,2,12,4,6,5,3,7,5,6,5,8.0,5.0,,8.0,5.0,7.0,,,,8.0,5.0,,, ,,8.0,5.0,7.0,,0,0,0,0,1,0,0,0,0,1,1
9129,1,0,1,40,11485,3922,18,12156,6963,21,10015,4458,2,6,10,10711,1,0,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,2,0,2,2,2,2,2,0,2,0,2,2,2,2,6,6,6,2,3,5,4,0,2,1,3,3,2,4,1,3,1,3,3,3,12,4,4,0,3,7,5,6,1,8.0,3.0,5.0,8.0,3.0,6.0,,,,8.0,3.0,,, ,7.0,8.0,3.0,6.0,7.0,0,0,1,0,0,0,0,0,0,0,1
9131,1,0,1,37,9640,1774,14,8081,1104,21,8958,1297,3,1,14,2396,0,0,0,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,2,0,2,2,2,2,2,6,6,6,2,6,6,3,0,2,1,4,3,4,3,1,0,1,3,3,7,5,4,4,7,5,2,5,1,5,6.0,2.0,,6.0,2.0,6.0,,,,6.0,2.0,,, ,6.0,6.0,2.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0
9140,1,1,1,43,11988,5019,20,10298,9,28,12410,11753,3,1,14,1834,1,0,0,0,0,2,2,2,2,0,0,0,2,2,0,2,2,2,2,1,2,1,1,1,2,2,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,2,2,2,2,2,5,9,4,5,3,0,4,1,3,1,2,3,3,3,1,3,3,7,12,6,6,7,12,3,3,2,5,4.0,8.0,,3.0,8.0,,,,,,,,, ,,3.0,8.0,,,0,0,0,0,0,0,0,1,0,0,1
9141,1,0,1,35,9562,3895,14,10974,3117,19,9321,3986,3,2,14,4398,1,2,2,2,0,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,3,2,2,2,2,0,2,2,0,2,2,2,0,0,2,2,2,0,0,2,2,2,6,6,3,6,0,3,0,1,3,2,1,2,2,3,0,1,4,5,6,11,6,2,4,7,4,4,3,4,6.0,8.0,,6.0,8.0,,,,,6.0,8.0,,, ,7.0,6.0,8.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,1
9149,1,0,1,40,11442,3052,16,11345,2044,21,9942,2496,6,1,15,255,1,0,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,5,0,6,5,3,0,1,0,4,4,5,5,4,2,3,2,1,3,3,7,12,4,6,7,2,0,1,0,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
9159,2,0,2,33,8381,1629,12,5759,5239,19,8051,1081,2,2,10,5714,1,2,2,2,2,2,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,5,3,9,2,5,1,0,1,5,4,2,3,2,1,2,3,3,6,7,9,3,4,3,10,5,5,5,3,8.0,2.0,,8.0,2.0,5.0,,,,8.0,2.0,,, ,21.0,8.0,2.0,5.0,21.0,0,1,0,0,0,0,0,0,0,0,1
9167,2,0,0,33,8324,3106,12,8695,12168,19,7533,2373,4,1,13,1545,1,0,0,2,2,0,2,2,2,2,0,0,2,0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,0,2,0,2,2,2,0,0,2,2,2,2,2,0,2,6,6,6,2,6,2,4,0,1,1,2,1,2,2,1,0,1,3,3,7,12,3,3,5,11,7,3,6,3,,,,8.0,5.0,,,,,,,,, ,,8.0,5.0,,,0,0,0,0,1,0,0,0,0,1,1
9169,1,0,0,35,10292,3269,13,7349,2298,24,11253,5242,3,2,12,3796,1,0,0,2,0,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,0,2,2,0,0,2,2,2,6,6,6,2,3,0,0,0,4,2,3,5,4,3,2,3,1,1,3,6,12,3,3,5,12,4,4,3,4,8.0,2.0,8.0,,,,,,,,,,, ,,8.0,8.0,8.0,,0,0,0,0,0,0,0,1,0,0,1
9171,3,1,0,52,13100,12738,23,12504,12349,31,12412,12252,14,15,18,12250,1,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,3,0,6,2,4,4,3,0,2,1,2,3,4,2,3,3,1,3,2,3,3,4,4,8,4,2,1,1,3,6.0,7.0,,6.0,7.0,,5.0,,,6.0,7.0,,, ,7.0,6.0,7.0,7.0,7.0,0,0,0,0,0,0,1,0,0,0,1
9174,1,1,2,15,507,12449,7,2040,10064,8,645,12045,0,4,3,11771,1,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,0,2,5,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,0,0,6,9,2,0,1,0,3,3,2,2,4,2,3,2,1,3,6,2,12,3,2,4,7,4,4,2,5,8.0,2.0,3.0,9.0,2.0,,,,,9.0,2.0,,, ,6.0,9.0,2.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,1
9175,1,0,1,31,7935,1343,11,6083,4455,18,7992,861,2,3,10,7861,1,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,0,0,6,4,0,2,3,0,3,3,2,2,2,3,3,3,1,3,3,5,11,6,4,7,3,0,5,6,5,,,,6.0,4.0,,,,,,,,, ,,6.0,4.0,,,0,0,0,1,0,0,0,0,0,1,1
9178,1,0,1,28,5159,7715,16,9976,2399,12,2881,8799,3,7,8,12139,0,2,0,0,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,2,2,6,6,5,1,7,5,2,0,1,1,2,2,4,2,3,0,1,3,6,0,12,4,2,4,7,4,4,1,5,6.0,5.0,,6.0,5.0,,,,,6.0,5.0,,, ,10.0,6.0,5.0,10.0,10.0,0,0,0,0,1,0,0,0,0,1,0
9187,3,0,1,31,7818,1208,10,4976,6389,17,7294,1980,2,2,10,5893,0,0,0,2,2,0,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,1,2,0,0,0,2,0,2,2,0,0,0,2,2,2,2,2,0,2,2,0,6,2,3,5,3,0,1,1,2,1,2,2,1,3,1,3,3,7,3,4,4,5,3,6,5,6,5,6.0,8.0,,6.0,8.0,,,,,,,,, ,,6.0,8.0,,,0,0,0,0,0,0,0,1,0,0,0
9210,1,0,1,35,9780,1696,12,6185,4559,20,9611,2398,2,3,12,7689,1,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,6,9,2,4,3,0,2,1,5,3,4,2,3,2,1,3,5,0,12,4,4,0,12,6,5,6,5,3.0,5.0,,3.0,5.0,,,,,,,,, ,,3.0,5.0,,,0,0,0,0,1,0,0,0,0,1,1
9212,1,0,0,37,9283,1063,16,9157,297,21,8779,1003,9,3,13,171,0,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,6,6,6,3,6,2,4,0,1,2,5,1,2,2,1,0,1,3,3,7,4,6,6,2,4,6,5,1,5,8.0,5.0,,8.0,5.0,,,,,8.0,5.0,,, ,9.0,8.0,5.0,9.0,9.0,0,0,0,0,1,0,0,0,0,1,0
9216,1,0,0,36,9963,1736,13,6385,4251,21,9514,2452,3,2,14,3992,0,0,2,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,0,2,2,2,6,6,6,3,3,2,4,0,2,1,3,1,2,2,2,0,1,3,3,2,4,5,4,3,4,2,2,0,5,6.0,5.0,,6.0,5.0,,,,,6.0,5.0,,, ,7.0,6.0,5.0,7.0,7.0,0,0,0,0,1,0,0,0,0,1,0
9217,0,1,1,20,4087,8304,9,4458,6608,11,4102,8107,6,4,7,3484,0,2,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,9,6,5,3,0,4,4,3,3,4,2,3,3,1,3,3,7,4,6,3,7,4,3,5,6,5,,,,8.0,5.0,,,,,8.0,5.0,,, ,6.0,8.0,5.0,6.0,6.0,0,0,0,0,1,0,0,0,0,1,0
9218,3,0,1,16,2251,10508,7,2603,8340,10,3075,8377,4,2,8,4157,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,3,2,2,2,1,2,2,2,2,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,6,0,6,2,4,5,3,0,1,3,2,2,5,3,1,0,1,3,3,3,12,6,6,3,12,3,5,6,5,,,,3.0,5.0,,,,,,,,, ,,3.0,5.0,,,0,0,0,0,1,0,0,0,0,1,0
9235,1,0,1,32,8554,1141,15,8802,570,24,10804,3817,2,3,10,7380,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,3,3,6,2,3,2,2,0,2,2,5,3,4,2,1,3,3,3,2,8,6,5,5,8,6,2,5,1,1,6.0,,,6.0,4.0,,,,,,,,, ,,6.0,4.0,,,0,0,0,1,0,0,0,0,0,1,0
9237,0,1,0,27,6670,1778,13,7998,1083,19,7729,757,4,2,12,3333,1,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,9,7,4,3,0,2,1,2,3,2,2,1,0,1,3,3,6,12,3,4,6,12,3,3,5,3,1.0,3.0,,1.0,3.0,,,,,1.0,3.0,7.0,7.0, ,10.0,1.0,3.0,7.0,10.0,0,0,1,0,0,0,0,0,0,0,1
9238,1,1,1,34,9701,352,10,6328,5084,22,10620,474,14,15,18,12250,1,2,2,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,2,6,6,9,3,5,1,0,1,3,2,1,2,4,1,3,1,3,3,2,4,4,4,2,4,5,3,0,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
9240,2,0,0,35,9229,598,14,8087,1109,19,8554,1373,4,2,11,2550,1,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,1,2,1,2,1,2,2,2,2,0,2,0,0,2,2,0,0,0,2,2,0,2,2,2,2,2,2,6,2,4,5,7,0,1,1,4,1,3,2,3,0,3,5,3,3,3,4,4,3,10,3,3,6,1,,,,,,6.0,,,,,,,, ,,,,6.0,,0,0,0,0,0,0,0,0,0,0,1
9248,1,0,1,36,9771,1783,14,10846,1838,20,8921,2336,2,4,12,9467,0,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,5,0,5,0,3,0,4,0,1,3,3,1,4,3,2,1,1,3,3,5,12,6,6,5,12,2,5,1,5,8.0,5.0,,8.0,5.0,,,,,8.0,5.0,,, ,9.0,8.0,5.0,9.0,9.0,0,0,0,0,1,0,0,0,0,1,0
9251,1,1,2,21,4120,8020,12,5525,12283,14,4831,6657,4,3,8,5516,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,0,2,2,2,2,2,3,0,3,9,2,6,3,0,2,4,6,5,5,2,3,3,3,3,5,3,12,6,2,4,7,6,5,3,4,6.0,7.0,,6.0,7.0,,,,,,,,, ,,6.0,7.0,,,0,0,0,0,0,0,1,0,0,0,0
9252,3,0,1,21,3957,8795,7,2491,8802,14,5231,6313,1,3,8,10278,0,0,2,2,2,0,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,0,0,5,2,0,2,3,0,1,1,3,3,4,3,3,0,1,3,3,5,11,3,3,5,11,7,5,1,5,1.0,5.0,,1.0,5.0,,,,,,,,, ,,1.0,5.0,,,0,0,0,0,1,0,0,0,0,1,0
9253,1,0,1,13,131,12456,5,169,12014,6,334,10679,2,6,5,12056,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,1,1,1,1,2,2,1,1,2,0,0,2,2,2,2,0,2,0,2,2,0,0,0,0,2,3,7,3,3,7,2,2,0,1,1,3,3,2,2,2,0,3,3,6,0,12,3,2,4,7,2,3,3,4,4.0,3.0,,,,,,,,4.0,3.0,,7.0, ,14.0,4.0,3.0,7.0,14.0,0,0,1,0,0,0,0,0,0,0,0
9275,1,0,1,42,11781,4941,18,10556,944,28,12410,11753,2,4,13,8635,1,0,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,0,2,2,0,0,0,2,0,0,2,2,2,2,6,6,6,3,6,0,3,0,3,1,3,3,4,4,3,3,1,3,3,0,12,3,3,0,12,2,5,1,5,6.0,2.0,,6.0,2.0,,,,,6.0,2.0,,4.0, ,,6.0,2.0,4.0,,0,1,0,0,0,0,0,0,0,0,1
9285,1,1,1,37,10146,1041,15,11027,1363,23,10523,3085,1,3,12,8513,1,2,0,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,1,2,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,0,0,6,2,6,0,3,0,2,2,5,5,4,2,3,3,1,3,3,6,12,6,3,6,12,2,5,6,5,,,,,,,2.0,8.0,5.0,8.0,5.0,7.0,7.0, ,,8.0,5.0,7.0,,0,0,0,0,1,0,0,0,0,1,1
9292,1,0,1,33,8002,4166,11,4716,6858,19,7635,2510,3,1,11,2806,1,0,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,1,2,2,2,2,5,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,1,7,7,6,0,1,2,2,1,2,2,1,3,1,3,3,3,6,4,4,3,6,7,3,6,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
9299,1,0,0,34,8567,2408,16,9366,256,21,8861,3326,1,3,12,10534,1,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,2,6,6,6,9,7,4,3,0,2,2,5,5,4,5,3,0,1,3,3,7,12,6,4,7,3,0,5,0,3,2.0,8.0,,1.0,8.0,,,,,2.0,8.0,,, ,6.0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,0,1,0,0,1
9302,0,0,1,28,6557,4207,15,9083,355,19,7299,2416,7,1,12,254,0,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,2,0,0,2,0,2,2,3,3,4,2,3,3,1,3,3,3,12,6,3,3,12,2,5,1,5,,,,8.0,2.0,,,,,,,,, ,,8.0,2.0,,,0,1,0,0,0,0,0,0,0,0,0
9304,3,0,0,11,149,12362,4,50,12011,5,220,11269,2,3,4,8378,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,3,3,6,2,2,2,3,0,1,2,4,1,4,3,1,0,1,3,3,3,4,4,4,3,4,3,5,2,3,6.0,5.0,,6.0,5.0,,,,,,,,, ,,6.0,5.0,,,0,0,0,0,1,0,0,0,0,1,1
9307,1,0,1,43,11685,2831,18,11557,2654,23,10626,2948,1,0,15,3112,0,0,0,2,0,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,6,6,6,2,3,5,4,0,2,2,5,1,2,2,1,3,2,3,3,2,12,3,2,4,7,4,4,3,4,8.0,8.0,,,,,,,,,,,, ,,8.0,8.0,,,0,0,0,0,0,0,0,1,0,0,0
9315,1,0,1,20,3931,8984,9,4306,7596,12,4127,9128,2,4,6,10355,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,5,2,2,7,0,3,0,2,2,3,3,4,2,3,2,3,3,6,0,12,4,3,7,3,0,5,0,3,3.0,,,3.0,3.0,,,,,3.0,3.0,,, ,8.0,3.0,3.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0
9325,1,0,1,39,11331,5811,14,7612,2145,24,11950,7032,1,2,12,6782,1,0,0,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,0,2,0,0,2,2,2,2,5,5,6,5,3,4,6,0,1,3,4,1,2,2,2,2,1,3,6,7,12,6,2,4,7,4,4,2,5,6.0,4.0,,6.0,4.0,,,,,6.0,4.0,,4.0, ,7.0,6.0,4.0,4.0,7.0,0,0,0,1,0,0,0,0,0,1,1
9331,1,0,1,22,4875,8425,10,5359,6530,14,4489,10740,2,0,7,4295,1,0,0,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,5,2,3,2,1,2,2,2,0,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,0,0,6,1,3,0,4,0,3,3,4,2,3,2,3,3,1,3,3,7,12,6,6,7,12,7,3,2,3,1.0,2.0,,1.0,2.0,,,,,,,,, ,,1.0,2.0,,,0,1,0,0,0,0,0,0,0,0,1
9333,3,1,1,10,1097,10232,4,698,10409,8,2234,8116,2,3,3,7378,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,0,2,0,0,6,8,2,0,3,0,2,2,2,3,4,2,3,3,1,3,3,2,5,4,6,2,5,0,5,0,5,8.0,3.0,,8.0,3.0,,,,,8.0,3.0,,, ,9.0,8.0,3.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,0
9345,2,1,0,13,1315,11621,4,463,11580,8,2108,9530,3,2,6,4843,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,2,5,5,6,9,0,2,3,0,2,2,3,3,4,4,3,3,1,3,3,3,12,1,1,3,12,5,3,2,3,1.0,5.0,,1.0,5.0,,5.0,,,1.0,5.0,,, ,,1.0,5.0,,,0,0,0,0,1,0,0,0,0,1,0
9347,3,1,0,8,189,12496,2,27,12160,4,696,10365,5,1,6,923,1,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,5,5,6,3,3,2,0,0,1,1,3,1,2,2,1,2,1,3,3,2,12,4,4,2,12,5,3,0,3,6.0,2.0,,6.0,2.0,,,,,6.0,2.0,,, ,11.0,6.0,2.0,11.0,11.0,0,1,0,0,0,0,0,0,0,0,1
9352,1,0,1,33,7218,6110,15,8175,1255,17,5701,9865,3,7,7,11716,0,0,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,0,2,2,2,2,2,6,6,6,3,3,5,4,0,2,1,3,1,2,1,1,0,1,3,3,0,12,6,6,6,12,7,3,6,3,,,,3.0,5.0,,,,,3.0,5.0,,, ,9.0,3.0,5.0,9.0,9.0,0,0,0,0,1,0,0,0,0,1,0
9373,1,1,0,41,11793,5055,17,11916,5130,24,11300,5736,3,1,15,1800,1,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,0,0,0,2,2,2,0,0,2,2,0,0,6,2,7,0,3,0,1,1,2,1,2,2,3,2,1,3,3,2,12,6,4,2,12,5,3,5,3,8.0,3.0,,8.0,3.0,5.0,,,,8.0,3.0,,, ,8.0,8.0,3.0,5.0,8.0,0,0,1,0,0,0,0,0,0,0,1
9376,1,0,1,21,3207,9356,10,3678,8143,9,1969,9969,2,9,6,12249,0,0,0,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,0,6,9,6,0,0,0,1,3,2,1,2,2,1,3,1,3,3,5,12,3,3,5,11,2,3,1,3,4.0,3.0,5.0,4.0,3.0,5.0,,,,,,,, ,,4.0,3.0,5.0,,0,0,1,0,0,0,0,0,0,0,0
