stud_id,contact,tepsb_sex,cp09v02,cp09v05,cp09v06,cp09v07,cp09v08_u,cp09v08_ud,cp09v09,cp09v10,cp09v11_1,cp09v11_2,cp09v11_3,cp09v11_4,cp09v11_5,cp09v11_6,cp09v11_7,cp09v11_8,cp09v11_9,cp09v11_10,cp09v12,cp09v13,cp09v14,cp09v15,cp09v16,cp09v17,cp09v18,cp09v19,cp09v20,cp09v20_k,cp09v21,cp09v22,cp09v23,cp09v24,cp09v25,cp09v26,cp09v27
13606,6,2,2,1,6,2,1,6,1,2,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,57
11774,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05947,6,1,1,1,5,2,9,4,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,56
12434,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,55
12916,6,2,2,1,5,2,8,7,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,70
03376,6,1,2,3,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,68
04481,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,55
04928,6,1,1,1,6,2,1,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,1,3,2,4,25,72,2,999,3,40,4,1,99,172,60
11369,6,2,2,1,5,2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,45
13721,6,1,1,1,5,2,8,4,1,1,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,180,55
06757,6,2,2,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,48
08119,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
17216,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,160,72
17011,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,53
00328,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06674,6,2,2,1,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,3,96,51,2,999,5,75,4,1,99,155,50
01970,6,2,2,1,6,2,6,2,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,62
12567,6,2,2,1,5,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,65
04939,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14026,6,1,2,3,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,1,97,98,51,97,999,6,40,7,1,99,167,65
00993,5,1,1,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09975,6,1,1,1,5,2,8,4,1,1,1,1,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,50
15580,6,2,2,1,5,2,9,8,2,1,1,0,0,0,0,0,1,0,0,0,1,99,99,3,2,3,60,41,2,999,6,40,3,2,4,164,51
02307,6,2,2,3,5,2,3,4,1,1,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,50
00387,6,2,2,1,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,4,51,51,1,2,5,60,6,1,99,163,50
19698,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18902,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,161,51
08208,6,2,2,1,6,2,6,3,1,2,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,150,47
06154,3,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18013,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18561,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,58
00004,6,2,2,1,6,2,1,5,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,55
17469,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
01682,6,1,2,3,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,50
18175,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09798,6,1,2,1,6,2,6,5,1,2,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,179,71
10508,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
00452,1,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06123,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,44
14783,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05763,6,1,1,1,6,2,1,1,1,2,0,0,1,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,65
17207,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
12246,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,60
06942,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,64
19519,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,54
06690,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,65
16669,6,1,1,1,5,2,9,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,97
13552,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
17459,6,2,2,1,6,2,6,3,1,2,1,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,157,40
18681,6,2,2,1,6,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,53
02536,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05496,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
03160,6,2,2,1,6,2,6,1,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,44
00810,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
00670,6,1,1,1,6,2,6,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,63
09626,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,60
19705,6,1,1,1,5,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,58
15256,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,52
18768,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09804,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,74
16250,6,1,1,1,6,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,56
12877,6,2,2,3,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,54
18085,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
16069,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,51
05954,6,1,1,1,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,1,3,2,4,47,52,2,999,4,48,5,1,99,178,110
06241,6,2,2,1,6,2,6,3,1,2,0,0,0,1,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,50
01948,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,1,3,2,97,47,42,2,999,4,36,4,1,99,169,62
18849,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06174,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,70
12355,6,2,2,1,6,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,62
01499,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
13202,6,1,1,1,6,2,1,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,65
02568,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
04434,6,2,2,1,5,2,8,7,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,50
15612,6,2,2,1,5,2,3,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,45
03894,6,2,2,1,5,2,9,3,1,1,0,0,0,0,0,1,0,0,0,0,3,97,99,99,99,99,999,99,99,999,99,999,99,99,99,164,55
02799,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,48
04428,6,2,2,1,6,2,6,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,70
16074,6,1,1,1,2,2,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,4,46,52,1,2,5,60,6,2,4,180,61
18971,6,2,2,1,6,2,6,4,1,2,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,48
19240,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,157,49
19798,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
15327,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,50
03821,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
17305,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,70
15782,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
01835,6,1,1,1,6,2,1,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,55
00760,6,2,2,1,5,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,164,46
17156,6,2,2,2,6,2,6,7,1,2,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,45
14481,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,65
18749,6,1,1,1,6,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,59
09248,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,180,67
00282,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
03191,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
00499,6,2,2,1,6,2,6,1,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,48
02513,6,1,2,4,3,2,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,68
13786,6,1,1,1,6,2,6,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,78
09095,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,177,52
14796,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,59
00419,6,1,1,1,5,2,8,4,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,65
19194,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,52
00909,6,2,2,1,6,2,6,6,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,154,50
20015,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,49
00892,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,58
08425,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,56
01731,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14005,6,2,2,1,5,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,161,63
14944,6,2,2,1,6,2,6,2,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,45
16966,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
08136,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
08603,6,2,2,1,6,2,2,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,166,62
11726,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
07064,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,50
16975,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
11645,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
03013,6,1,2,3,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,65
16583,6,1,1,1,6,2,6,7,2,2,0,0,0,0,0,0,0,1,0,0,1,99,99,3,2,3,47,72,2,999,6,84,2,2,5,170,55
06318,6,2,2,1,6,2,1,6,1,2,0,0,1,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,45
16961,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06186,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,52
06164,6,1,1,1,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,4,99,4,25,82,2,999,4,48,6,1,99,178,80
15169,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,185,75
18406,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,153,52
16362,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05559,6,1,1,1,6,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,64
11880,6,1,1,1,5,2,6,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,72
19552,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,159,42
01962,6,1,1,1,6,2,1,4,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,70
19167,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,75
00766,6,2,2,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,49
12557,6,2,2,1,5,2,8,3,1,1,0,0,0,1,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,44
00587,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
04346,6,2,2,1,4,2,9,8,2,1,1,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,50
08007,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,56
02914,6,2,2,1,5,2,8,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,42
11642,6,2,2,1,6,2,6,8,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,146,43
07431,6,2,2,1,6,2,6,4,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,998,998
16497,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
12110,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
08537,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
10284,6,1,1,1,4,1,5,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,67
01505,6,1,1,1,6,2,1,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,56
01310,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
13974,6,1,1,1,5,2,9,4,2,1,0,0,0,0,0,0,0,1,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,170,50
14382,6,1,1,1,6,2,1,4,1,2,1,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,83
13966,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,65
04329,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,69
18961,6,1,1,1,5,2,6,8,3,1,0,0,0,1,0,1,0,0,0,0,1,99,99,3,2,4,90,33,2,999,2,70,5,1,99,175,75
05325,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,179,106
10451,6,2,2,1,6,2,6,4,1,2,1,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,65
18353,3,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
07146,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,180,70
02953,6,2,2,1,6,2,6,8,1,2,0,0,0,0,0,1,0,0,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,168,58
15274,6,2,1,2,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,157,51
08000,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,59
00644,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14069,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,157,48
03668,5,2,2,1,5,2,8,3,1,1,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
00748,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14736,6,2,2,1,5,2,9,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,57
12686,6,1,1,2,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,75
15568,6,1,1,4,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,997,997
01767,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,62
00045,6,2,2,1,6,2,6,5,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,161,53
00848,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,47
05112,5,2,2,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06366,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
19860,6,2,2,1,5,2,3,4,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,50
03997,6,1,1,1,6,2,6,3,1,2,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,166,64
00719,6,1,1,1,5,2,9,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,65
08117,6,2,2,1,5,2,9,2,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,65
17755,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
08490,6,1,1,1,5,2,8,5,1,1,1,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,180,90
17665,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,54
02165,6,1,1,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,177,75
07072,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
02094,6,1,1,1,6,2,1,4,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,53
04390,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
