stud_id,svyunit,ym,contact,teps_sex,tepsb_sex,np13v01,np13v05,np13v28,np13v29,np13v30_g,np13v30_gd,np13v31,np13v32v33_u,np13v32v33_ud,np13v34,np13v35,np13v36,np13v36_1,np13v36_2,np13v37,np13v37_1,np13v37_2,np13v38,np13v38_1,np13v38_2,np13v39,np13v39_1,np13v39_2,np13v40,np13v41,np13v42,np13v43,np13v44,np13v44_1,np13v45,np13v46,np13v47,np13v48,np13v49,np13v49_k,np13v50,np13v51,np13v52,np13v53,np13v54,np13v55,np13v56,np13v57,np13v58,np13v59,np13v60,np13v60_k,np13v61,np13v62,np13log1,np13log2
44953,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32609,1,201312,2,2,2,1,1,3,7,1,7,1,1,7,1,2,1,99,99,1,99,99,2,1,99,2,1,99,99,1,1,2,1,99,2,45,2,34,2,999,11,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
42903,1,201312,2,1,1,2,12,3,7,1,5,2,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35010,1,201312,2,1,1,1,6,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,55,9,41,2,999,11,45,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
46773,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43845,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32222,1,201312,2,2,2,1,10,3,5,99,99,1,8,7,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,94,5,34,2,999,10,40,6,2,9,1,2,82,7,51,2,999,50,6,0,0
39331,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48309,1,201312,2,1,1,1,9,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,2,1,99,2,1,99,2,1,2,2,1,99,2,12,6,34,2,999,11,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
42813,2,201404,2,2,2,2,15,3,5,99,99,1,9,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,2,3,1,1,99,1,2,92,97,41,2,999,10,54,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
45117,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
38990,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48005,1,201401,2,1,1,3,2,3,7,1,5,1,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
44965,1,201312,2,2,2,2,6,3,6,99,99,1,6,7,2,2,1,99,99,1,99,99,1,99,99,1,99,99,97,1,2,1,1,99,2,81,97,22,97,999,9,997,97,2,9,1,1,81,9,22,2,999,997,97,0,0
50064,1,201311,2,2,2,1,15,3,6,99,99,1,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,57,5,42,2,999,10,45,6,2,9,1,2,57,3,42,2,999,43,5,0,0
31941,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
38671,1,201311,2,2,2,1,1,3,6,99,99,1,6,7,1,2,2,2,1,2,2,1,1,99,99,2,2,2,1,1,2,2,1,99,1,98,6,34,2,999,9,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
33279,1,201312,2,2,2,1,2,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
46041,1,201312,2,1,1,1,8,3,7,8,5,1,8,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,2,2,2,1,99,2,24,6,21,2,999,11,40,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
41142,1,201311,2,1,1,1,2,3,7,6,3,2,6,4,1,2,2,1,99,2,1,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40610,1,201312,2,2,2,1,2,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,84,97,24,2,999,11,40,7,2,9,1,2,74,4,24,2,999,50,7,0,0
42602,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48415,2,201404,2,1,1,3,9,3,7,1,5,1,3,5,1,1,1,99,99,1,99,99,97,99,99,97,99,99,99,2,2,2,1,99,2,27,9,21,2,999,11,60,10,1,99,99,99,999,99,9999,99,999,999,99,0,0
39149,1,201312,2,1,1,1,1,3,5,99,99,1,8,2,1,1,2,2,1,1,99,99,1,99,99,1,99,99,1,1,1,2,1,99,2,47,5,34,1,20,10,50,6,1,99,99,99,999,99,9999,99,999,999,99,1,0
41345,2,201404,2,1,1,1,1,3,5,99,99,1,8,5,1,1,2,1,99,1,99,99,1,99,99,1,99,99,2,1,2,1,1,99,2,45,9,34,1,6,10,50,10,2,8,1,2,27,7,34,2,999,50,10,0,0
30221,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
39375,1,201312,2,1,1,1,11,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
46862,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35453,1,201312,2,2,2,1,8,3,6,99,99,1,6,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,62,97,42,2,999,11,50,7,2,10,1,2,46,4,52,2,999,50,5,1,0
38657,1,201311,2,1,1,1,7,3,6,99,99,1,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,27,9,31,2,999,11,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
42006,1,201311,2,1,1,1,1,3,7,3,5,2,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33990,1,201312,2,2,2,1,2,3,5,99,99,1,9,9,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,76,6,42,2,999,10,45,5,2,9,1,2,66,4,41,2,999,54,5,0,0
31280,1,201311,2,1,1,3,12,3,6,99,99,1,1,3,1,2,2,2,1,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
44418,1,201312,2,2,2,1,9,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,69,4,41,2,999,9,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
41879,1,201312,2,2,2,3,24,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,12,97,9998,97,999,9,997,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
35887,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46651,1,201312,2,2,2,1,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
30811,1,201312,2,1,1,2,18,3,7,1,3,2,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
37774,1,201312,2,2,2,2,1,3,5,99,99,1,3,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,55,9,42,2,999,9,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
36809,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43725,1,201312,2,1,1,3,8,3,5,99,99,1,3,5,2,1,1,99,99,1,99,99,97,99,99,97,99,99,1,3,1,1,99,1,2,997,97,9997,2,999,97,997,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
47791,1,201311,2,2,2,1,6,3,7,1,2,2,1,2,1,2,2,2,2,1,99,99,2,1,99,2,1,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
39605,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35371,2,201404,2,1,1,2,18,3,7,11,8,2,1,8,1,2,2,2,1,97,99,99,1,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47626,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32554,1,201401,2,1,1,1,2,3,7,6,3,2,6,3,1,2,1,99,99,1,99,99,2,1,99,2,2,1,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
42858,1,201401,2,2,2,3,1,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,39,9,41,2,999,10,50,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
30186,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31075,1,201312,2,1,1,1,16,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,62,97,34,2,999,11,54,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
38852,2,201404,2,1,1,2,4,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,97,2,1,99,2,38,97,9997,2,999,11,45,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
37014,1,201312,2,1,1,3,14,3,7,1,5,1,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,2,2,2,1,99,2,27,9,31,2,999,98,997,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
30008,1,201312,2,2,2,1,1,3,6,99,99,1,6,4,1,2,2,1,99,2,1,99,1,99,99,1,99,99,1,1,2,1,1,99,2,48,3,34,2,999,10,40,6,2,10,1,2,46,5,34,2,999,50,5,0,0
36517,1,201401,2,1,1,1,8,3,7,6,3,1,6,3,2,2,1,99,99,1,99,99,1,99,99,1,99,99,99,1,2,2,1,99,2,997,97,9997,2,999,12,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
33241,1,201311,2,1,1,3,14,3,5,99,99,2,8,2,1,1,2,2,2,2,2,2,1,99,99,97,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45203,1,201312,2,2,2,3,2,3,5,99,99,3,8,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,27,7,81,2,999,10,45,97,2,8,1,2,51,97,51,2,999,60,4,0,0
43544,1,201312,2,2,2,3,10,3,5,99,99,1,8,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,81,3,32,2,999,11,997,5,2,9,1,2,24,6,41,2,999,42,5,0,0
48985,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45887,1,201312,2,1,1,1,1,3,6,99,99,1,1,4,1,2,1,99,99,1,99,99,1,99,99,2,1,99,2,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
39875,1,201311,2,2,2,3,18,1,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,2,1,99,2,81,97,22,2,999,9,42,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
44255,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34292,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41494,1,201312,2,1,1,1,8,3,5,99,99,1,8,5,1,1,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,2,1,99,2,28,4,31,2,999,11,57,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
37751,2,201403,2,1,1,1,2,3,7,6,4,1,6,4,1,2,2,2,2,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40538,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
40544,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46035,1,201311,2,1,1,3,15,3,7,1,5,2,1,5,1,2,1,99,99,1,99,99,1,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
30869,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48640,1,201312,2,2,2,1,8,3,5,99,99,1,8,2,1,1,2,2,2,2,1,99,1,99,99,2,1,99,1,1,2,2,3,99,99,51,3,51,2,999,9,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
44790,1,201312,2,2,2,1,2,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,48,2,31,2,999,11,60,6,2,10,1,2,62,9,41,2,999,60,6,0,0
41552,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47763,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31942,1,201312,2,2,2,1,4,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,55,9,51,2,999,10,24,14,1,99,99,99,999,99,9999,99,999,999,99,0,0
48849,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32975,2,201403,2,1,1,1,9,3,6,99,99,1,11,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,1,2,99,99,998,3,34,2,999,11,48,9,2,10,1,2,57,5,51,2,999,40,15,0,0
33439,8,礚羛么筿杠(ぃ続ノ筿砐),8,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30438,2,201403,2,1,1,1,15,3,6,99,99,2,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,46,6,52,2,999,11,40,11,1,99,99,99,999,99,9999,99,999,999,99,0,0
33988,2,201403,2,1,1,3,2,3,7,11,8,2,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
46897,1,201312,2,2,2,1,8,3,6,99,99,1,6,7,1,2,1,99,99,2,1,99,2,1,99,1,99,99,1,1,1,1,1,99,2,81,6,22,2,999,11,40,9,2,11,1,2,81,9,22,2,999,40,8,0,0
31154,1,201401,2,2,2,3,15,3,5,99,99,1,3,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,51,97,51,1,997,8,40,9,1,99,99,99,999,99,9999,99,999,999,99,0,0
42429,2,201404,2,2,2,1,1,3,5,99,99,2,8,8,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
43570,1,201312,2,2,2,1,8,3,7,1,3,3,6,7,1,2,1,99,99,1,99,99,2,1,99,1,99,99,99,1,2,2,1,99,1,98,97,41,2,999,11,40,11,1,99,99,99,999,99,9999,99,999,999,99,0,0
35316,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36713,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43019,1,201312,2,1,1,1,2,3,5,99,99,3,8,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,2,99,99,44,3,13,1,5,10,56,11,2,8,1,2,51,4,51,2,999,50,6,1,0
44455,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36294,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42897,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44191,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30827,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44792,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45984,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30621,1,201401,2,1,1,1,8,3,6,99,99,1,6,5,1,2,2,1,99,1,99,99,2,1,99,1,99,99,1,1,2,2,1,99,2,25,9,21,2,999,11,50,9,1,99,99,99,999,99,9999,99,999,999,99,0,0
33883,1,201312,2,2,2,1,2,3,5,99,99,1,8,2,1,1,2,1,99,2,1,99,1,99,99,2,1,99,1,1,2,1,1,99,2,76,4,34,2,999,11,45,6,2,10,1,2,40,4,31,2,999,45,5,0,0
37638,1,201311,2,2,2,1,1,3,6,99,99,1,6,3,1,2,2,1,99,2,2,2,1,99,99,2,1,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47807,1,201401,2,2,2,1,16,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,2,1,99,2,1,99,1,1,2,2,1,99,2,81,8,41,2,999,9,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
34803,1,201401,2,2,2,1,1,3,6,99,99,1,6,3,1,2,2,2,1,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,62,9,42,2,999,9,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
37002,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34378,1,201401,2,1,1,3,12,3,7,1,7,1,6,7,1,2,1,99,99,1,99,99,1,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33662,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35890,1,201312,2,1,1,3,4,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,2,1,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
37318,1,201312,2,2,2,1,9,3,5,99,99,1,8,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,2,99,99,46,3,52,2,999,10,997,5,2,9,1,2,46,97,52,2,999,48,6,0,0
46906,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
49802,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44528,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
39811,1,201312,2,2,2,1,10,3,2,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,2,2,99,99,46,2,52,2,999,97,56,3,1,99,99,99,999,99,9999,99,999,999,99,0,0
45639,1,201401,2,1,1,1,5,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,2,1,99,1,98,8,51,2,999,8,80,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
33383,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30027,1,201401,1,2,2,1,9,3,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35775,1,201311,2,2,2,1,15,3,5,99,99,1,8,7,1,1,1,99,99,2,1,99,1,99,99,1,99,99,1,1,1,2,1,99,2,81,97,22,2,999,10,45,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
36406,1,201312,2,2,2,2,1,3,6,99,99,1,98,98,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,998,9,31,2,999,10,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
32823,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42049,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33230,2,201404,2,1,1,1,2,3,6,99,99,1,6,5,1,2,2,2,1,1,99,99,1,99,99,1,99,99,1,1,1,2,1,99,2,70,3,31,2,999,12,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
48149,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45299,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33619,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
